Customer_ID,Age,Location,Income_Level,App_Usage_Frequency,Total_Spent,LTV,Customer_Satisfaction_Score,Loyalty_Points_Earned,Referral_Count,Support_Tickets_Raised,Preferred_Payment_Method,Churn_Risk
cust_4301,28,Suburban,Middle,Monthly,17097536.658801444,1720920.4100722186,5,1021,47,18,Credit Card,Medium Risk
cust_4302,62,Suburban,High,Weekly,4678079.969061194,485812.8457021295,9,4527,8,7,Debit Card,Low Risk
cust_4303,46,Rural,High,Weekly,10990245.290334528,1113454.6996858583,7,4369,4,11,Wallet Balance,Low Risk
cust_4304,49,Rural,High,Monthly,5099576.326431253,519205.529308969,4,3176,4,20,Wallet Balance,Medium Risk
cust_4305,54,Rural,Middle,Daily,2509230.3782130396,258362.91562133614,5,232,29,1,UPI,Medium Risk
cust_4306,18,Urban,Middle,Weekly,1321673.762525335,137761.4213694596,3,1187,5,4,UPI,High Risk
cust_4307,23,Urban,Low,Monthly,1037941.4749382922,121597.60945672054,5,4980,37,13,Credit Card,Medium Risk
cust_4308,38,Urban,Middle,Weekly,9010923.19512858,921477.9305380683,10,4898,7,15,Credit Card,Low Risk
cust_4309,29,Rural,High,Monthly,8671411.70374338,883999.252309394,4,4805,47,18,Credit Card,Medium Risk
cust_4310,42,Rural,Low,Weekly,9008227.44576258,909211.2058855962,3,848,45,1,Debit Card,High Risk
cust_4311,69,Urban,Middle,Weekly,12636087.250901451,1277117.1038188157,8,1629,32,9,Wallet Balance,Low Risk
cust_4312,44,Suburban,Middle,Weekly,1596251.708542351,170187.4503015832,4,1650,47,9,Debit Card,High Risk
cust_4313,54,Urban,High,Weekly,9378131.058045128,951501.8863092212,10,1871,14,7,Wallet Balance,Low Risk
cust_4314,68,Suburban,Low,Monthly,145439.1275693097,25275.054478410355,4,2301,36,11,Credit Card,Medium Risk
cust_4315,54,Rural,Middle,Weekly,2605634.4179428103,269516.4637710236,8,691,8,18,Debit Card,Low Risk
cust_4316,16,Rural,Middle,Daily,932153.3779708112,97209.03171350871,5,7,2,9,Debit Card,Medium Risk
cust_4317,32,Urban,High,Daily,463568.9673363384,56467.84812296827,5,2082,30,3,Wallet Balance,Medium Risk
cust_4318,56,Urban,Low,Daily,121062.70230414566,29531.384097562728,5,4897,38,6,Wallet Balance,Medium Risk
cust_4319,45,Rural,Low,Weekly,16969716.710664894,1704553.5956652018,6,1161,6,6,Debit Card,Medium Risk
cust_4320,68,Urban,Low,Daily,7797265.709092457,787161.9962179896,5,1703,15,14,UPI,Medium Risk
cust_4321,28,Rural,Low,Weekly,5059468.024613388,515952.17733210616,1,3379,27,17,Wallet Balance,High Risk
cust_4322,36,Rural,High,Weekly,202495.65310894707,23111.51285394096,1,139,34,12,Wallet Balance,High Risk
cust_4323,34,Suburban,Middle,Monthly,11264156.514857639,1139496.683543908,6,3432,14,0,Debit Card,Medium Risk
cust_4324,68,Urban,Middle,Daily,2569036.5662884917,261831.30242916834,2,2202,6,2,Credit Card,Medium Risk
cust_4325,34,Rural,Low,Monthly,5461909.349746087,552896.8535680705,3,658,34,1,UPI,Medium Risk
cust_4326,40,Urban,Low,Weekly,3929178.8318268703,411676.409615136,6,4408,47,7,Credit Card,Medium Risk
cust_4327,37,Suburban,Low,Weekly,11172354.360009566,1131037.970514343,2,4661,30,10,Debit Card,High Risk
cust_4328,46,Suburban,Middle,Monthly,1259030.4131262922,140296.44842478863,6,3437,37,20,Credit Card,Medium Risk
cust_4329,32,Urban,Middle,Weekly,3337942.6386614004,344194.44270822575,6,2748,7,13,Credit Card,Medium Risk
cust_4330,38,Urban,Low,Monthly,7798150.866810391,787124.8355515826,2,401,47,11,Debit Card,Medium Risk
cust_4331,47,Rural,High,Daily,2778199.565608269,291438.23097023636,10,851,37,0,Wallet Balance,Low Risk
cust_4332,25,Suburban,Middle,Weekly,8675073.269179689,876335.7878400973,2,2708,15,5,Credit Card,High Risk
cust_4333,25,Suburban,Middle,Weekly,12759104.042954385,1293492.3382560364,7,3868,33,3,Debit Card,Low Risk
cust_4334,51,Suburban,Low,Monthly,6872321.074221372,701106.1131565203,9,3178,0,16,Debit Card,Medium Risk
cust_4335,23,Urban,High,Weekly,676103.8136593265,70815.60553534905,1,782,18,17,Debit Card,High Risk
cust_4336,69,Rural,Low,Daily,3304248.7313074674,338307.664177159,8,342,13,16,Credit Card,Low Risk
cust_4337,67,Urban,Low,Daily,4157983.5513781863,423650.6291921821,4,1786,18,9,Wallet Balance,Medium Risk
cust_4338,35,Urban,High,Daily,4246564.51079326,436250.0146734967,6,2903,22,4,Credit Card,Medium Risk
cust_4339,47,Urban,High,Weekly,10967587.114253754,1107262.752557031,3,4671,3,4,Credit Card,High Risk
cust_4340,65,Rural,High,Monthly,13534855.627532462,1367497.0245095962,10,781,33,19,UPI,Medium Risk
cust_4341,29,Urban,Middle,Daily,13142094.499529416,1320720.0725872312,1,3748,1,0,Credit Card,Medium Risk
cust_4342,65,Suburban,Low,Daily,1479774.3385930092,150578.5956289814,1,1338,11,0,Debit Card,Medium Risk
cust_4343,43,Suburban,Middle,Weekly,2655671.518025786,277934.8393261676,5,3796,22,15,Debit Card,Medium Risk
cust_4344,61,Suburban,High,Monthly,2468445.663665884,260753.1590481515,4,2870,42,13,UPI,Medium Risk
cust_4345,67,Rural,Middle,Monthly,12091447.920971688,1218039.9313347363,8,691,17,9,UPI,Medium Risk
cust_4346,68,Urban,High,Daily,1766649.2283669997,190346.1845475344,3,3878,31,6,UPI,Medium Risk
cust_4347,39,Rural,High,Monthly,1268544.1153803885,141366.1218515614,3,3916,50,19,UPI,Medium Risk
cust_4348,30,Urban,Low,Daily,2566035.8743442087,260482.92858503974,2,658,16,19,Credit Card,Medium Risk
cust_4349,37,Suburban,Low,Weekly,191601.6286063948,29226.45880798049,9,183,30,8,Credit Card,Low Risk
cust_4350,45,Urban,Low,Daily,511405.7153753874,61033.69193727748,5,1203,35,10,Debit Card,Medium Risk
cust_4351,19,Urban,Middle,Weekly,2186813.62212136,232979.25552748665,9,2144,25,5,Credit Card,Low Risk
cust_4352,28,Urban,Low,Daily,2587661.451895446,268542.44850868464,7,1703,11,10,UPI,Low Risk
cust_4353,38,Rural,High,Weekly,2410642.3398825857,261278.6595967726,8,4431,34,13,Wallet Balance,Low Risk
cust_4354,23,Urban,Low,Weekly,9876672.938113436,1001193.9656772185,7,3252,15,17,UPI,Low Risk
cust_4355,33,Urban,Middle,Monthly,1219247.5811689165,126733.77852856694,5,402,3,0,UPI,Medium Risk
cust_4356,27,Urban,Low,Daily,591422.0411007222,62827.18251101861,2,235,27,11,Wallet Balance,Medium Risk
cust_4357,46,Rural,Low,Weekly,6380106.498206742,650731.2896755349,8,605,37,0,Wallet Balance,Low Risk
cust_4358,29,Rural,Low,Daily,3535089.2522941036,362014.02930435474,5,222,32,2,UPI,Medium Risk
cust_4359,49,Rural,Middle,Weekly,16827851.27534592,1701961.266690971,8,4010,36,5,Credit Card,Low Risk
cust_4360,33,Urban,High,Daily,8041835.635799976,809153.8118908547,5,622,9,12,Debit Card,Medium Risk
cust_4361,49,Suburban,High,Monthly,5488057.1317835925,558582.535507431,1,3334,30,4,Wallet Balance,Medium Risk
cust_4362,26,Suburban,High,Daily,6114244.123017914,625305.3309247431,10,1833,13,8,Debit Card,Low Risk
cust_4363,56,Suburban,Low,Daily,1339892.53523814,146631.83782155352,9,2109,4,15,Credit Card,Low Risk
cust_4364,27,Urban,Low,Daily,3447563.777782456,351374.45245308056,5,1252,9,5,UPI,Medium Risk
cust_4365,64,Suburban,Middle,Daily,6782701.101828239,682497.4213047128,2,238,24,2,Credit Card,Medium Risk
cust_4366,30,Suburban,High,Weekly,6742368.743516228,689747.8909715472,4,3841,40,3,Credit Card,High Risk
cust_4367,46,Suburban,Low,Monthly,1280213.9237681718,135621.95514329727,1,1573,44,20,Debit Card,Medium Risk
cust_4368,64,Urban,Low,Weekly,5085608.96838604,521745.3080006354,4,4702,16,3,Credit Card,High Risk
cust_4369,44,Suburban,Low,Daily,15749193.754817395,1587495.9554033375,5,2432,50,18,Wallet Balance,Medium Risk
cust_4370,41,Suburban,Middle,Daily,7090921.575024365,715193.1035922393,2,1164,19,8,UPI,Medium Risk
cust_4371,33,Urban,High,Weekly,11916635.222874912,1208171.2819852917,6,4667,32,14,Wallet Balance,Medium Risk
cust_4372,47,Rural,Middle,Daily,2859005.685524853,292487.1181651101,4,976,8,8,Credit Card,Medium Risk
cust_4373,37,Suburban,High,Monthly,522241.7827057562,63215.52672578188,5,959,49,11,Debit Card,Medium Risk
cust_4374,53,Rural,High,Daily,9570286.188517947,976328.8650315311,10,3178,30,4,Debit Card,Low Risk
cust_4375,32,Suburban,Low,Monthly,391528.76354298217,51942.02210690432,10,2334,4,16,Wallet Balance,Medium Risk
cust_4376,38,Urban,Low,Daily,1648375.612105919,180742.5887225916,5,4086,45,16,Wallet Balance,Medium Risk
cust_4377,39,Rural,Low,Monthly,2785650.852378583,291290.24715770193,4,3424,28,13,Debit Card,Medium Risk
cust_4378,65,Rural,Low,Weekly,916534.0896512351,103277.76750781217,1,3284,50,6,Wallet Balance,High Risk
cust_4379,23,Rural,Low,Weekly,1552639.227751105,165036.31561635685,5,886,46,18,Credit Card,Medium Risk
cust_4380,56,Rural,High,Daily,581299.5645132499,63591.8356891546,4,693,3,7,UPI,Medium Risk
cust_4381,21,Suburban,Low,Daily,13300100.765530217,1339007.4549746292,6,180,30,5,UPI,Medium Risk
cust_4382,20,Suburban,Low,Weekly,2040953.289230958,211653.26839412365,7,1188,3,5,UPI,Low Risk
cust_4383,59,Rural,Middle,Monthly,1738769.4384447082,185405.16112915357,4,3167,17,5,Debit Card,Medium Risk
cust_4384,44,Suburban,Middle,Weekly,4243289.272209186,433360.2612266552,3,3074,17,18,Debit Card,High Risk
cust_4385,43,Rural,High,Daily,283106.5458535088,35670.147328295636,1,1512,39,18,Debit Card,Medium Risk
cust_4386,26,Rural,High,Weekly,4875789.087920444,499210.5429990574,2,3276,33,20,UPI,High Risk
cust_4387,16,Urban,Middle,Weekly,1833782.1876073845,191712.13785255118,1,2442,47,16,Wallet Balance,High Risk
cust_4388,58,Rural,Middle,Daily,15230432.773047853,1539875.0953468522,9,4393,13,1,Debit Card,Low Risk
cust_4389,34,Suburban,Low,Daily,9021427.145890761,909507.4348450117,4,1189,25,1,Debit Card,Medium Risk
cust_4390,24,Rural,Low,Daily,11852142.389117287,1200729.154300715,7,3735,22,11,Credit Card,Low Risk
cust_4391,42,Urban,High,Weekly,3097960.175287006,325566.1177226627,6,3976,32,8,Debit Card,Medium Risk
cust_4392,49,Suburban,Middle,Monthly,277579.087767778,36283.590209966904,1,3473,16,4,Debit Card,Medium Risk
cust_4393,59,Urban,High,Weekly,14764085.751651205,1488771.6386250993,2,4078,41,16,UPI,High Risk
cust_4394,19,Urban,Low,Monthly,1459091.1557447913,155496.71380719173,4,2187,31,17,UPI,Medium Risk
cust_4395,51,Rural,High,Monthly,12135199.811421366,1228920.5321177887,6,3374,47,5,Credit Card,Medium Risk
cust_4396,33,Urban,High,Monthly,3876805.2910482814,400367.2139064049,5,2797,34,17,UPI,Medium Risk
cust_4397,30,Urban,High,Daily,12452038.636077143,1253668.508953697,3,1234,50,18,Wallet Balance,Medium Risk
cust_4398,66,Suburban,Low,Daily,1724615.6414251386,188576.26765140428,9,1652,42,19,Wallet Balance,Low Risk
cust_4399,28,Urban,High,Daily,15117373.225903401,1521579.9857656108,7,9,29,15,UPI,Low Risk
cust_4400,34,Rural,Low,Monthly,6777638.555014583,690685.7228799618,6,3571,14,12,Debit Card,Medium Risk
cust_4401,64,Rural,Middle,Monthly,2582251.3434970463,276193.44430499163,5,4166,49,16,Credit Card,Medium Risk
cust_4402,21,Rural,High,Monthly,1216932.333216413,140720.5585439325,8,3702,50,9,Debit Card,Medium Risk
cust_4403,63,Urban,High,Weekly,2446936.5201014057,256104.83962263796,8,2307,6,14,Debit Card,Low Risk
cust_4404,27,Suburban,Low,Monthly,767389.1325841123,94867.19969284305,10,4323,5,17,Credit Card,Medium Risk
cust_4405,66,Rural,High,Daily,8421376.674906416,854381.9857100972,10,777,8,6,UPI,Low Risk
cust_4406,52,Urban,Low,Weekly,3153516.029463849,333283.77444563777,10,4475,12,5,Credit Card,Low Risk
cust_4407,32,Rural,High,Monthly,2206714.4762118817,239221.33501675958,10,2379,39,15,Wallet Balance,Medium Risk
cust_4408,38,Rural,Middle,Daily,1716835.7466541908,177971.69339079087,5,925,17,20,Debit Card,Medium Risk
cust_4409,41,Suburban,Middle,Monthly,5897846.0742837135,601333.0309585574,1,3640,34,7,Wallet Balance,Medium Risk
cust_4410,44,Rural,Middle,Daily,10406320.656002797,1046722.1668541085,3,2464,0,2,Credit Card,Medium Risk
cust_4411,48,Suburban,High,Daily,12575829.961624708,1261898.8792569118,4,164,23,14,UPI,Medium Risk
cust_4412,42,Urban,High,Daily,2660630.903013466,275489.6395170939,1,2897,49,15,Credit Card,Medium Risk
cust_4413,40,Rural,Middle,Monthly,2653301.816696044,274130.71939993365,1,3267,35,12,Wallet Balance,Medium Risk
cust_4414,25,Urban,Middle,Daily,6839681.413443288,699328.444786305,4,4334,49,7,Wallet Balance,Medium Risk
cust_4415,62,Urban,Low,Monthly,171647.49076684745,26040.72474940485,4,2326,15,4,Debit Card,Medium Risk
cust_4416,38,Urban,Low,Daily,4061886.4175212462,421672.4146614741,7,4089,17,10,Debit Card,Low Risk
cust_4417,36,Rural,Middle,Monthly,3125754.498133895,321460.15613023913,6,2117,2,8,Debit Card,Medium Risk
cust_4418,36,Suburban,Middle,Weekly,2808687.898918439,287724.91889492184,1,1798,45,8,Debit Card,High Risk
cust_4419,58,Rural,High,Daily,3816027.1422591116,392835.31317700236,1,4114,41,11,UPI,Medium Risk
cust_4420,28,Urban,Middle,Monthly,3150954.618920069,327308.0154747611,6,2285,36,6,Credit Card,Medium Risk
cust_4421,52,Suburban,Low,Monthly,2019843.8864565268,214883.07812912588,7,3444,7,2,Credit Card,Medium Risk
cust_4422,48,Urban,Low,Monthly,4875063.628163769,496432.403511409,2,3386,17,3,Credit Card,Medium Risk
cust_4423,39,Suburban,Low,Daily,11676588.148472449,1175386.6477052171,3,2117,28,14,UPI,Medium Risk
cust_4424,59,Rural,Low,Weekly,138567.02573264512,19369.092105054893,2,197,36,5,Credit Card,High Risk
cust_4425,26,Suburban,Low,Daily,6990349.737032938,713819.16119283,6,3333,26,0,Credit Card,Medium Risk
cust_4426,32,Rural,Low,Daily,2094756.70990861,218101.49716814712,1,2891,43,1,UPI,Medium Risk
cust_4427,19,Urban,Middle,Weekly,2304307.925116499,239233.89492917733,7,193,28,19,Debit Card,Low Risk
cust_4428,62,Suburban,Low,Weekly,4612608.735689769,470614.4382348919,10,131,3,18,Debit Card,Low Risk
cust_4429,40,Urban,Low,Weekly,6882905.196758529,691450.0312387876,2,1093,11,7,UPI,High Risk
cust_4430,45,Suburban,Low,Daily,1395362.825992746,145143.8627923151,5,766,12,12,UPI,Medium Risk
cust_4431,24,Rural,Low,Weekly,4462339.1754382085,455628.42250289733,1,3768,13,6,Debit Card,High Risk
cust_4432,36,Suburban,Middle,Weekly,3924247.4791060598,408876.8171432731,10,2793,13,1,UPI,Low Risk
cust_4433,35,Suburban,High,Weekly,2816243.6436081585,297572.2024481523,10,1468,50,11,Credit Card,Low Risk
cust_4434,34,Rural,High,Daily,11198079.474969978,1130579.866416624,7,2418,9,3,Wallet Balance,Low Risk
cust_4435,34,Rural,High,Weekly,1203729.2810565904,127367.96138643703,5,229,21,9,Wallet Balance,Medium Risk
cust_4436,27,Rural,High,Daily,11872845.041730445,1200680.7288324367,5,4850,8,5,Credit Card,Medium Risk
cust_4437,52,Suburban,Low,Weekly,2167173.733302799,233105.24550452147,8,3644,23,1,UPI,Low Risk
cust_4438,57,Urban,High,Weekly,4024707.201507404,420993.7473640568,8,3399,49,5,Debit Card,Low Risk
cust_4439,32,Suburban,High,Monthly,1132180.608789164,126921.8268964959,8,3284,16,10,Wallet Balance,Medium Risk
cust_4440,52,Suburban,Middle,Monthly,526701.5602052916,61132.119529074116,3,2230,23,19,Wallet Balance,Medium Risk
cust_4441,69,Urban,Middle,Daily,5476099.7713668505,560471.3636902737,8,2402,4,10,Credit Card,Low Risk
cust_4442,63,Rural,Middle,Monthly,37249.74987358481,20644.585436402187,5,4660,33,8,Debit Card,Medium Risk
cust_4443,54,Suburban,Low,Monthly,857955.407806118,93297.33549291255,1,1618,41,1,Wallet Balance,Medium Risk
cust_4444,43,Urban,Low,Monthly,3197384.2154162214,322968.254196857,4,813,0,8,Credit Card,Medium Risk
cust_4445,56,Rural,Low,Daily,3618050.844413248,375240.99098092073,5,3248,26,20,Debit Card,Medium Risk
cust_4446,50,Rural,Middle,Weekly,1850934.4967738471,205009.44232900042,8,4546,39,15,UPI,Low Risk
cust_4447,62,Suburban,High,Daily,15858647.97296718,1595662.7084230229,10,486,7,14,Credit Card,Low Risk
cust_4448,63,Rural,Middle,Monthly,1003179.9313867092,105512.75236699995,2,1690,5,5,Wallet Balance,Medium Risk
cust_4449,33,Rural,Low,Daily,11129036.261178842,1124189.5209848464,6,3320,4,15,Credit Card,Medium Risk
cust_4450,29,Urban,Middle,Daily,501741.8906144867,59355.395070557075,4,2000,17,10,Credit Card,Medium Risk
cust_4451,50,Urban,High,Daily,6484692.48445905,660066.9547562815,3,4302,6,12,Wallet Balance,Medium Risk
cust_4452,59,Rural,Low,Weekly,9954135.467036568,1007981.7168602056,9,1267,35,13,UPI,Low Risk
cust_4453,56,Urban,High,Weekly,45847.957874419466,13218.434764252626,5,678,32,8,Wallet Balance,Medium Risk
cust_4454,22,Rural,High,Monthly,6742041.489922107,682201.9337031659,2,2261,33,2,Wallet Balance,Medium Risk
cust_4455,56,Suburban,Low,Weekly,7678521.16550915,774065.958808564,3,1107,31,6,UPI,High Risk
cust_4456,28,Urban,High,Monthly,2123883.755352611,231733.2447454519,9,3106,50,19,Wallet Balance,Medium Risk
cust_4457,33,Rural,Middle,Weekly,15784368.910712035,1591467.9673176417,8,2862,2,19,Debit Card,Low Risk
cust_4458,52,Rural,High,Monthly,6532478.568745462,665643.1357235376,6,4164,0,3,Debit Card,Medium Risk
cust_4459,28,Urban,High,Daily,1452028.135826761,158167.31022202902,8,2241,20,4,Wallet Balance,Low Risk
cust_4460,51,Urban,High,Monthly,7038605.895030431,709844.2097114862,1,2344,12,3,Debit Card,Medium Risk
cust_4461,46,Suburban,Middle,Weekly,12004985.540263362,1202436.6388675554,2,556,7,7,Credit Card,High Risk
cust_4462,17,Rural,High,Monthly,6801888.097205872,695023.5472041081,6,3347,43,3,Debit Card,Medium Risk
cust_4463,31,Suburban,High,Weekly,797725.5086307814,90394.95515068424,5,1655,29,10,Debit Card,Medium Risk
cust_4464,24,Suburban,Middle,Daily,4050356.505413411,408606.7602065974,1,966,7,12,Credit Card,Medium Risk
cust_4465,24,Suburban,Low,Daily,12038515.838590838,1210348.2161928592,4,291,26,14,Debit Card,Medium Risk
cust_4466,53,Urban,Low,Weekly,2927833.3349812897,312293.1094001297,8,4698,38,15,Wallet Balance,Low Risk
cust_4467,26,Suburban,Low,Monthly,2870061.5664267973,304760.0260136125,9,4421,22,9,Credit Card,Medium Risk
cust_4468,69,Urban,High,Daily,6376043.158292764,639496.6548962884,1,1175,7,19,Credit Card,Medium Risk
cust_4469,37,Urban,Low,Monthly,393403.119915621,43534.885494243645,2,675,14,9,Wallet Balance,Medium Risk
cust_4470,48,Suburban,Middle,Daily,8077414.294372565,815704.929020794,3,3283,6,0,Wallet Balance,Medium Risk
cust_4471,51,Suburban,High,Daily,3217408.324050175,328174.00310463726,7,180,11,5,Wallet Balance,Low Risk
cust_4472,60,Rural,High,Monthly,2327255.1137227374,241509.5089970537,5,360,49,11,Debit Card,Medium Risk
cust_4473,38,Suburban,High,Weekly,4249054.796419823,433626.91244496295,2,2471,35,0,Debit Card,High Risk
cust_4474,60,Rural,Low,Weekly,3615655.8697723625,367465.8557479849,3,609,37,4,Debit Card,High Risk
cust_4475,60,Suburban,Low,Weekly,14720760.552676119,1482779.7314962242,8,329,42,17,Wallet Balance,Low Risk
cust_4476,49,Suburban,Low,Weekly,4443641.438650802,451714.36520297657,4,1249,29,14,UPI,High Risk
cust_4477,24,Suburban,High,Monthly,1115686.9413983256,130680.0732839338,10,4258,9,3,Debit Card,Medium Risk
cust_4478,39,Suburban,Middle,Monthly,8744645.607186282,887169.1737954795,9,1855,18,2,UPI,Medium Risk
cust_4479,23,Rural,High,Daily,4682819.689317691,475502.70837986865,6,812,17,3,Credit Card,Medium Risk
cust_4480,22,Rural,Middle,Daily,10508535.135189656,1063673.2485020938,8,492,43,9,Wallet Balance,Low Risk
cust_4481,51,Suburban,High,Daily,995976.0714853929,117521.11328772918,10,1829,48,19,Wallet Balance,Low Risk
cust_4482,33,Suburban,Middle,Monthly,2237632.3411964504,230638.29168351882,6,470,19,11,Credit Card,Medium Risk
cust_4483,18,Rural,High,Daily,4322398.853666816,436240.06236667186,2,1380,1,8,Debit Card,Medium Risk
cust_4484,43,Urban,High,Monthly,915493.8682981592,112322.13431724766,10,4436,29,3,Debit Card,Medium Risk
cust_4485,21,Urban,Middle,Monthly,12864208.99653547,1302882.0014597299,8,2202,50,1,Debit Card,Medium Risk
cust_4486,59,Urban,Middle,Monthly,2006452.9756335898,221123.21631150512,7,4855,43,6,UPI,Medium Risk
cust_4487,59,Rural,Middle,Daily,5923021.726478798,604683.1869171818,4,3264,42,11,Credit Card,Medium Risk
cust_4488,36,Rural,Middle,Weekly,5356329.776648516,549482.3277421435,6,2632,46,11,UPI,Medium Risk
cust_4489,43,Urban,Middle,Monthly,1765581.7294761604,195791.82517984277,9,3330,42,20,Debit Card,Medium Risk
cust_4490,55,Urban,Middle,Daily,4740322.612791391,482369.04334514943,1,3301,10,17,UPI,Medium Risk
cust_4491,69,Suburban,Middle,Daily,2385286.966620576,257339.1711853152,9,4321,21,0,Credit Card,Low Risk
cust_4492,69,Rural,Middle,Weekly,1218085.8079104968,141456.30972673764,10,3293,41,6,Debit Card,Low Risk
cust_4493,16,Rural,High,Monthly,2221293.779075999,229989.6475715881,4,1039,18,18,UPI,Medium Risk
cust_4494,51,Urban,Middle,Monthly,4195860.498406662,426304.1694497959,1,3868,2,12,Credit Card,Medium Risk
cust_4495,36,Urban,Middle,Daily,3307638.000146959,340913.5902936324,8,1989,3,19,Debit Card,Low Risk
cust_4496,58,Rural,High,Monthly,5980322.41401953,612836.8331820788,8,2765,34,4,Debit Card,Medium Risk
cust_4497,50,Suburban,High,Weekly,1148378.234989386,131433.31536394794,9,2505,46,18,Wallet Balance,Low Risk
cust_4498,28,Urban,Low,Monthly,179645.64744758833,34357.74993273671,10,2263,37,6,Debit Card,Medium Risk
